,SampleID,Env,Region,Contribution
SRR5602290,,Senior,Jiangsu,0.65882576
SRR5602290,,Young,Jiangsu,0.34117427
SRR5602324,,Senior,Jiangsu,0.610776
SRR5602324,,Young,Jiangsu,0.389224
SRR5602333,,Senior,Jiangsu,0.493465
SRR5602333,,Young,Jiangsu,0.50653505
SRR5602335,,Senior,Jiangsu,0.6559133
SRR5602335,,Young,Jiangsu,0.34408674
SRR5602345,,Senior,Jiangsu,0.6588341
SRR5602345,,Young,Jiangsu,0.34116587
SRR5602349,,Senior,Jiangsu,0.17875364
SRR5602349,,Young,Jiangsu,0.8212464
SRR5602351,,Senior,Jiangsu,0.6587341
SRR5602351,,Young,Jiangsu,0.34126595
C010,,Senior,Italy,0.11653064
C010,,Young,Italy,0.8834694
C012,,Senior,Italy,0.10361882
C012,,Young,Italy,0.89638114
C021,,Senior,Italy,0.6099928
C021,,Young,Italy,0.39000714
C042,,Senior,Italy,0.102841794
C042,,Young,Italy,0.8971582
C052,,Senior,Italy,0.6099696
C052,,Young,Italy,0.3900304
S010,,Senior,Italy,0.14068937
S010,,Young,Italy,0.8593107
S020,,Senior,Italy,0.60984784
S020,,Young,Italy,0.39015213
S030,,Senior,Italy,0.6099898
S030,,Young,Italy,0.39001018
S050,,Senior,Italy,0.104195364
S050,,Young,Italy,0.8958046
S080,,Senior,Italy,0.6099928
S080,,Young,Italy,0.39000714
S100,,Senior,Italy,0.58321506
S100,,Young,Italy,0.41678494
S110,,Senior,Italy,0.1033928
S110,,Young,Italy,0.8966072
S120,,Senior,Italy,0.6215327
S120,,Young,Italy,0.37846726
S130,,Senior,Italy,0.6084694
S130,,Young,Italy,0.3915305
S150,,Senior,Italy,0.10339424
S150,,Young,Italy,0.8966058
S180,,Senior,Italy,0.60987353
S180,,Young,Italy,0.39012644
S200,,Senior,Italy,0.11123234
S200,,Young,Italy,0.88876766
S210,,Senior,Italy,0.103400685
S210,,Young,Italy,0.8965993
S220,,Senior,Italy,0.10549242
S220,,Young,Italy,0.8945076
S240,,Senior,Italy,0.13344392
S240,,Young,Italy,0.8665561
S260,,Senior,Italy,0.6137632
S260,,Young,Italy,0.3862368
S280,,Senior,Italy,0.6099064
S280,,Young,Italy,0.3900936
S290,,Senior,Italy,0.6026653
S290,,Young,Italy,0.39733472
S320,,Senior,Italy,0.10334666
S320,,Young,Italy,0.89665335
S330,,Senior,Italy,0.5475432
S330,,Young,Italy,0.4524567
SRR3679961,,Senior,Sichuan,0.10339578
SRR3679961,,Young,Sichuan,0.89660424
SRR3679980,,Senior,Sichuan,0.6099928
SRR3679980,,Young,Sichuan,0.39000714
SRR5602010,,Senior,Jiangsu,0.60941064
SRR5602010,,Young,Jiangsu,0.3905894
SRR5602016,,Senior,Jiangsu,0.62059915
SRR5602016,,Young,Jiangsu,0.37940085
SRR5602092,,Senior,Jiangsu,0.55149335
SRR5602092,,Young,Jiangsu,0.44850656
SRR5602119,,Senior,Jiangsu,0.610243
SRR5602119,,Young,Jiangsu,0.38975698
SRR5602125,,Senior,Jiangsu,0.10339321
SRR5602125,,Young,Jiangsu,0.89660674
SRR5602134,,Senior,Jiangsu,0.61129284
SRR5602134,,Young,Jiangsu,0.38870713
SRR5602138,,Senior,Jiangsu,0.45724633
SRR5602138,,Young,Jiangsu,0.54275364
SRR5602145,,Senior,Jiangsu,0.33805335
SRR5602145,,Young,Jiangsu,0.66194665
SRR5602155,,Senior,Jiangsu,0.6092313
SRR5602155,,Young,Jiangsu,0.3907687
SRR5602159,,Senior,Jiangsu,0.55072844
SRR5602159,,Young,Jiangsu,0.44927156
SRR5602160,,Senior,Jiangsu,0.61771315
SRR5602160,,Young,Jiangsu,0.38228688
SRR5602168,,Senior,Jiangsu,0.25687492
SRR5602168,,Young,Jiangsu,0.7431251
SRR5602179,,Senior,Jiangsu,0.6203984
SRR5602179,,Young,Jiangsu,0.37960157
SRR5602182,,Senior,Jiangsu,0.6097842
SRR5602182,,Young,Jiangsu,0.39021584
SRR5602193,,Senior,Jiangsu,0.5736601
SRR5602193,,Young,Jiangsu,0.42633995
SRR5602210,,Senior,Jiangsu,0.18090294
SRR5602210,,Young,Jiangsu,0.81909704
SRR5602220,,Senior,Jiangsu,0.5910913
SRR5602220,,Young,Jiangsu,0.40890875
SRR5602234,,Senior,Jiangsu,0.6218454
SRR5602234,,Young,Jiangsu,0.37815452
SRR5602256,,Senior,Jiangsu,0.5736322
SRR5602256,,Young,Jiangsu,0.4263678
SRR5602260,,Senior,Jiangsu,0.6099916
SRR5602260,,Young,Jiangsu,0.39000836
SRR5602284,,Senior,Jiangsu,0.6098666
SRR5602284,,Young,Jiangsu,0.39013338
SRR5602290,,Senior,Jiangsu,0.60999155
SRR5602290,,Young,Jiangsu,0.39000845
SRR5602324,,Senior,Jiangsu,0.5420391
SRR5602324,,Young,Jiangsu,0.45796096
SRR5602333,,Senior,Jiangsu,0.15704866
SRR5602333,,Young,Jiangsu,0.8429513
SRR5602335,,Senior,Jiangsu,0.5788268
SRR5602335,,Young,Jiangsu,0.42117321
SRR5602345,,Senior,Jiangsu,0.60998034
SRR5602345,,Young,Jiangsu,0.39001963
SRR5602349,,Senior,Jiangsu,0.19603436
SRR5602349,,Young,Jiangsu,0.8039656
SRR5602351,,Senior,Jiangsu,0.6095293
SRR5602351,,Young,Jiangsu,0.39047074
C010,,Senior,Italy,0.14323851
C010,,Young,Italy,0.85676146
C012,,Senior,Italy,0.10805143
C012,,Young,Italy,0.8919486
C021,,Senior,Italy,0.10805168
C021,,Young,Italy,0.89194834
C042,,Senior,Italy,0.10904112
C042,,Young,Italy,0.8909589
C052,,Senior,Italy,0.62650716
C052,,Young,Italy,0.3734928
S010,,Senior,Italy,0.12284116
S010,,Young,Italy,0.8771589
S020,,Senior,Italy,0.48148865
S020,,Young,Italy,0.5185114
S030,,Senior,Italy,0.11614844
S030,,Young,Italy,0.8838516
S050,,Senior,Italy,0.1154
S050,,Young,Italy,0.88460004
S080,,Senior,Italy,0.6266948
S080,,Young,Italy,0.37330523
S100,,Senior,Italy,0.56525034
S100,,Young,Italy,0.4347496
S110,,Senior,Italy,0.108130105
S110,,Young,Italy,0.8918699
S120,,Senior,Italy,0.628871
S120,,Young,Italy,0.37112898
S130,,Senior,Italy,0.56025666
S130,,Young,Italy,0.43974325
S150,,Senior,Italy,0.10805116
S150,,Young,Italy,0.8919489
S180,,Senior,Italy,0.63875175
S180,,Young,Italy,0.36124822
S200,,Senior,Italy,0.6237513
S200,,Young,Italy,0.37624875
S210,,Senior,Italy,0.036248446
S210,,Young,Italy,0.96375155
S220,,Senior,Italy,0.21352251
S220,,Young,Italy,0.78647745
S240,,Senior,Italy,0.110393815
S240,,Young,Italy,0.8896062
S260,,Senior,Italy,0.19894569
S260,,Young,Italy,0.8010543
S280,,Senior,Italy,0.63215524
S280,,Young,Italy,0.3678448
S290,,Senior,Italy,0.5337411
S290,,Young,Italy,0.46625897
S320,,Senior,Italy,0.35903522
S320,,Young,Italy,0.6409648
S330,,Senior,Italy,0.572697
S330,,Young,Italy,0.42730305
SRR3679961,,Senior,Sichuan,0.6265394
SRR3679961,,Young,Sichuan,0.37346062
SRR3679980,,Senior,Sichuan,0.6266948
SRR3679980,,Young,Sichuan,0.37330523
SRR5602010,,Senior,Jiangsu,0.5639161
SRR5602010,,Young,Jiangsu,0.43608388
SRR5602016,,Senior,Jiangsu,0.6221175
SRR5602016,,Young,Jiangsu,0.37788242
SRR5602092,,Senior,Jiangsu,0.6096924
SRR5602092,,Young,Jiangsu,0.39030758
SRR5602119,,Senior,Jiangsu,0.57082933
SRR5602119,,Young,Jiangsu,0.4291707
SRR5602125,,Senior,Jiangsu,0.10805143
SRR5602125,,Young,Jiangsu,0.8919486
SRR5602134,,Senior,Jiangsu,0.637927
SRR5602134,,Young,Jiangsu,0.362073
SRR5602138,,Senior,Jiangsu,0.35920727
SRR5602138,,Young,Jiangsu,0.64079267
SRR5602145,,Senior,Jiangsu,0.35656717
SRR5602145,,Young,Jiangsu,0.6434328
SRR5602155,,Senior,Jiangsu,0.6386287
SRR5602155,,Young,Jiangsu,0.3613713
SRR5602159,,Senior,Jiangsu,0.47366455
SRR5602159,,Young,Jiangsu,0.52633554
SRR5602160,,Senior,Jiangsu,0.63390994
SRR5602160,,Young,Jiangsu,0.3660901
SRR5602168,,Senior,Jiangsu,0.10899806
SRR5602168,,Young,Jiangsu,0.89100194
SRR5602179,,Senior,Jiangsu,0.6388107
SRR5602179,,Young,Jiangsu,0.36118925
SRR5602182,,Senior,Jiangsu,0.6385279
SRR5602182,,Young,Jiangsu,0.36147204
SRR5602193,,Senior,Jiangsu,0.19668452
SRR5602193,,Young,Jiangsu,0.80331546
SRR5602210,,Senior,Jiangsu,0.1850185
SRR5602210,,Young,Jiangsu,0.8149815
SRR5602220,,Senior,Jiangsu,0.5825525
SRR5602220,,Young,Jiangsu,0.41744754
SRR5602234,,Senior,Jiangsu,0.63253295
SRR5602234,,Young,Jiangsu,0.3674671
SRR5602256,,Senior,Jiangsu,0.3715162
SRR5602256,,Young,Jiangsu,0.62848383
SRR5602260,,Senior,Jiangsu,0.6266948
SRR5602260,,Young,Jiangsu,0.37330523
SRR5602284,,Senior,Jiangsu,0.626257
SRR5602284,,Young,Jiangsu,0.373743
SRR5602290,,Senior,Jiangsu,0.6266948
SRR5602290,,Young,Jiangsu,0.37330523
SRR5602324,,Senior,Jiangsu,0.5851524
SRR5602324,,Young,Jiangsu,0.41484758
SRR5602333,,Senior,Jiangsu,0.11026814
SRR5602333,,Young,Jiangsu,0.8897318
SRR5602335,,Senior,Jiangsu,0.62179476
SRR5602335,,Young,Jiangsu,0.3782053
SRR5602345,,Senior,Jiangsu,0.6266654
SRR5602345,,Young,Jiangsu,0.37333465
SRR5602349,,Senior,Jiangsu,0.19909973
SRR5602349,,Young,Jiangsu,0.8009003
SRR5602351,,Senior,Jiangsu,0.63810545
SRR5602351,,Young,Jiangsu,0.36189452
C010,,Senior,Italy,0.10552234
C010,,Young,Italy,0.8944776
C012,,Senior,Italy,0.594407
C012,,Young,Italy,0.405593
C021,,Senior,Italy,0.5944145
C021,,Young,Italy,0.40558556
C042,,Senior,Italy,0.03373759
C042,,Young,Italy,0.9662624
C052,,Senior,Italy,0.5934608
C052,,Young,Italy,0.40653923
S010,,Senior,Italy,0.049136713
S010,,Young,Italy,0.95086324
S020,,Senior,Italy,0.5933146
S020,,Young,Italy,0.40668544
S030,,Senior,Italy,0.067513905
S030,,Young,Italy,0.9324861
S050,,Senior,Italy,0.15994208
S050,,Young,Italy,0.8400579
S080,,Senior,Italy,0.5944145
S080,,Young,Italy,0.40558556
S100,,Senior,Italy,0.5933243
S100,,Young,Italy,0.40667567
S110,,Senior,Italy,0.0972377
S110,,Young,Italy,0.9027623
S120,,Senior,Italy,0.5679051
S120,,Young,Italy,0.43209496
S130,,Senior,Italy,0.10869592
S130,,Young,Italy,0.8913041
S150,,Senior,Italy,0.031425074
S150,,Young,Italy,0.968575
S180,,Senior,Italy,0.6039847
S180,,Young,Italy,0.3960153
S200,,Senior,Italy,0.11505414
S200,,Young,Italy,0.88494587
S210,,Senior,Italy,0.031642377
S210,,Young,Italy,0.9683576
S220,,Senior,Italy,0.5943913
S220,,Young,Italy,0.4056087
S240,,Senior,Italy,0.5791265
S240,,Young,Italy,0.4208735
S260,,Senior,Italy,0.071311094
S260,,Young,Italy,0.9286889
S280,,Senior,Italy,0.54844695
S280,,Young,Italy,0.45155305
S290,,Senior,Italy,0.525709
S290,,Young,Italy,0.47429106
S320,,Senior,Italy,0.58745825
S320,,Young,Italy,0.41254172
S330,,Senior,Italy,0.45333225
S330,,Young,Italy,0.5466677
SRR3679961,,Senior,Sichuan,0.05623259
SRR3679961,,Young,Sichuan,0.9437674
SRR3679980,,Senior,Sichuan,0.5944145
SRR3679980,,Young,Sichuan,0.40558556
SRR5602010,,Senior,Jiangsu,0.60191923
SRR5602010,,Young,Jiangsu,0.39808074
SRR5602016,,Senior,Jiangsu,0.5895623
SRR5602016,,Young,Jiangsu,0.4104377
SRR5602092,,Senior,Jiangsu,0.5914579
SRR5602092,,Young,Jiangsu,0.40854216
SRR5602119,,Senior,Jiangsu,0.34923506
SRR5602119,,Young,Jiangsu,0.65076494
SRR5602125,,Senior,Jiangsu,0.09693935
SRR5602125,,Young,Jiangsu,0.9030607
SRR5602134,,Senior,Jiangsu,0.6035604
SRR5602134,,Young,Jiangsu,0.39643967
SRR5602138,,Senior,Jiangsu,0.50684834
SRR5602138,,Young,Jiangsu,0.49315158
SRR5602145,,Senior,Jiangsu,0.11735959
SRR5602145,,Young,Jiangsu,0.88264036
SRR5602155,,Senior,Jiangsu,0.6000311
SRR5602155,,Young,Jiangsu,0.39996892
SRR5602159,,Senior,Jiangsu,0.5564852
SRR5602159,,Young,Jiangsu,0.4435148
SRR5602160,,Senior,Jiangsu,0.5953845
SRR5602160,,Young,Jiangsu,0.40461555
SRR5602168,,Senior,Jiangsu,0.031939946
SRR5602168,,Young,Jiangsu,0.96806
SRR5602179,,Senior,Jiangsu,0.5114442
SRR5602179,,Young,Jiangsu,0.48855573
SRR5602182,,Senior,Jiangsu,0.6040246
SRR5602182,,Young,Jiangsu,0.39597538
SRR5602193,,Senior,Jiangsu,0.30473962
SRR5602193,,Young,Jiangsu,0.6952604
SRR5602210,,Senior,Jiangsu,0.33604917
SRR5602210,,Young,Jiangsu,0.6639508
SRR5602220,,Senior,Jiangsu,0.5482188
SRR5602220,,Young,Jiangsu,0.45178127
SRR5602234,,Senior,Jiangsu,0.24040505
SRR5602234,,Young,Jiangsu,0.7595949
SRR5602256,,Senior,Jiangsu,0.52029294
SRR5602256,,Young,Jiangsu,0.47970703
SRR5602260,,Senior,Jiangsu,0.5944144
SRR5602260,,Young,Jiangsu,0.40558556
SRR5602284,,Senior,Jiangsu,0.5936487
SRR5602284,,Young,Jiangsu,0.40635136
SRR5602290,,Senior,Jiangsu,0.5944145
SRR5602290,,Young,Jiangsu,0.40558556
SRR5602324,,Senior,Jiangsu,0.556947
SRR5602324,,Young,Jiangsu,0.443053
SRR5602333,,Senior,Jiangsu,0.33621913
SRR5602333,,Young,Jiangsu,0.66378087
SRR5602335,,Senior,Jiangsu,0.45352075
SRR5602335,,Young,Jiangsu,0.5464792
SRR5602345,,Senior,Jiangsu,0.5939477
SRR5602345,,Young,Jiangsu,0.4060523
SRR5602349,,Senior,Jiangsu,0.29764268
SRR5602349,,Young,Jiangsu,0.70235735
SRR5602351,,Senior,Jiangsu,0.60400915
SRR5602351,,Young,Jiangsu,0.39599082
C010,,Senior,Italy,0.42185357
C010,,Young,Italy,0.5781464
C012,,Senior,Italy,0.5511932
C012,,Young,Italy,0.44880688
C021,,Senior,Italy,0.73579246
C021,,Young,Italy,0.26420757
C042,,Senior,Italy,0.052873906
C042,,Young,Italy,0.94712615
C052,,Senior,Italy,0.7357354
C052,,Young,Italy,0.26426455
S010,,Senior,Italy,0.14301796
S010,,Young,Italy,0.85698205
S020,,Senior,Italy,0.7344617
S020,,Young,Italy,0.2655383
S030,,Senior,Italy,0.03640611
S030,,Young,Italy,0.9635939
S050,,Senior,Italy,0.14567742
S050,,Young,Italy,0.8543226
S080,,Senior,Italy,0.14364852
S080,,Young,Italy,0.85635144
S100,,Senior,Italy,0.73003936
S100,,Young,Italy,0.26996058
S110,,Senior,Italy,0.14285965
S110,,Young,Italy,0.85714036
S120,,Senior,Italy,0.73451847
S120,,Young,Italy,0.2654815
S130,,Senior,Italy,0.25746876
S130,,Young,Italy,0.74253124
S150,,Senior,Italy,0.13745892
S150,,Young,Italy,0.8625411
S180,,Senior,Italy,0.73556286
S180,,Young,Italy,0.26443714
S200,,Senior,Italy,0.7366089
S200,,Young,Italy,0.26339105
S210,,Senior,Italy,0.034598432
S210,,Young,Italy,0.9654016
S220,,Senior,Italy,0.73633707
S220,,Young,Italy,0.26366293
S240,,Senior,Italy,0.16475019
S240,,Young,Italy,0.83524984
S260,,Senior,Italy,0.03962277
S260,,Young,Italy,0.9603772
S280,,Senior,Italy,0.72141165
S280,,Young,Italy,0.2785883
S290,,Senior,Italy,0.3620452
S290,,Young,Italy,0.6379548
S320,,Senior,Italy,0.7070103
S320,,Young,Italy,0.29298967
S330,,Senior,Italy,0.7327308
S330,,Young,Italy,0.2672692
SRR3679961,,Senior,Sichuan,0.14364801
SRR3679961,,Young,Sichuan,0.856352
SRR3679980,,Senior,Sichuan,0.73579246
SRR3679980,,Young,Sichuan,0.26420757
SRR5602010,,Senior,Jiangsu,0.7352641
SRR5602010,,Young,Jiangsu,0.26473582
SRR5602016,,Senior,Jiangsu,0.71545976
SRR5602016,,Young,Jiangsu,0.28454024
SRR5602092,,Senior,Jiangsu,0.73476875
SRR5602092,,Young,Jiangsu,0.26523125
SRR5602119,,Senior,Jiangsu,0.24538824
SRR5602119,,Young,Jiangsu,0.75461173
SRR5602125,,Senior,Jiangsu,0.14173104
SRR5602125,,Young,Jiangsu,0.8582689
SRR5602134,,Senior,Jiangsu,0.7371044
SRR5602134,,Young,Jiangsu,0.26289558
SRR5602138,,Senior,Jiangsu,0.6930558
SRR5602138,,Young,Jiangsu,0.30694425
SRR5602145,,Senior,Jiangsu,0.24272315
SRR5602145,,Young,Jiangsu,0.7572769
SRR5602155,,Senior,Jiangsu,0.7384464
SRR5602155,,Young,Jiangsu,0.2615536
SRR5602159,,Senior,Jiangsu,0.71189624
SRR5602159,,Young,Jiangsu,0.2881038
SRR5602160,,Senior,Jiangsu,0.70972645
SRR5602160,,Young,Jiangsu,0.29027358
SRR5602168,,Senior,Jiangsu,0.6029914
SRR5602168,,Young,Jiangsu,0.39700857
SRR5602179,,Senior,Jiangsu,0.14364852
SRR5602179,,Young,Jiangsu,0.85635144
SRR5602182,,Senior,Jiangsu,0.7357032
SRR5602182,,Young,Jiangsu,0.2642968
SRR5602193,,Senior,Jiangsu,0.23509264
SRR5602193,,Young,Jiangsu,0.7649074
SRR5602210,,Senior,Jiangsu,0.040800285
SRR5602210,,Young,Jiangsu,0.95919967
SRR5602220,,Senior,Jiangsu,0.71035516
SRR5602220,,Young,Jiangsu,0.2896449
SRR5602234,,Senior,Jiangsu,0.41083544
SRR5602234,,Young,Jiangsu,0.58916456
SRR5602256,,Senior,Jiangsu,0.0627941
SRR5602256,,Young,Jiangsu,0.937206
SRR5602260,,Senior,Jiangsu,0.73579174
SRR5602260,,Young,Jiangsu,0.26420826
SRR5602284,,Senior,Jiangsu,0.73523515
SRR5602284,,Young,Jiangsu,0.26476488
SRR5602290,,Senior,Jiangsu,0.73579246
SRR5602290,,Young,Jiangsu,0.26420757
SRR5602324,,Senior,Jiangsu,0.70269984
SRR5602324,,Young,Jiangsu,0.29730016
SRR5602333,,Senior,Jiangsu,0.14905997
SRR5602333,,Young,Jiangsu,0.85094005
SRR5602335,,Senior,Jiangsu,0.70960176
SRR5602335,,Young,Jiangsu,0.29039824
SRR5602345,,Senior,Jiangsu,0.7357314
SRR5602345,,Young,Jiangsu,0.2642686
SRR5602349,,Senior,Jiangsu,0.067223564
SRR5602349,,Young,Jiangsu,0.93277645
SRR5602351,,Senior,Jiangsu,0.7354729
SRR5602351,,Young,Jiangsu,0.26452708
C010,,Senior,Italy,0.311753
C010,,Young,Italy,0.688247
C012,,Senior,Italy,0.67155373
C012,,Young,Italy,0.3284463
C021,,Senior,Italy,0.68846303
C021,,Young,Italy,0.311537
C042,,Senior,Italy,0.11949084
C042,,Young,Italy,0.88050914
C052,,Senior,Italy,0.68709016
C052,,Young,Italy,0.3129098
S010,,Senior,Italy,0.12584831
S010,,Young,Italy,0.8741517
S020,,Senior,Italy,0.68753463
S020,,Young,Italy,0.31246537
S030,,Senior,Italy,0.12603359
S030,,Young,Italy,0.8739664
S050,,Senior,Italy,0.15833291
S050,,Young,Italy,0.8416671
S080,,Senior,Italy,0.68846303
S080,,Young,Italy,0.311537
S100,,Senior,Italy,0.62292045
S100,,Young,Italy,0.37707955
S110,,Senior,Italy,0.1262775
S110,,Young,Italy,0.8737225
S120,,Senior,Italy,0.6492793
S120,,Young,Italy,0.35072067
S130,,Senior,Italy,0.12671928
S130,,Young,Italy,0.8732807
S150,,Senior,Italy,0.1263589
S150,,Young,Italy,0.87364113
S180,,Senior,Italy,0.6877262
S180,,Young,Italy,0.3122738
S200,,Senior,Italy,0.6776562
S200,,Young,Italy,0.32234386
S210,,Senior,Italy,0.1244808
S210,,Young,Italy,0.8755192
S220,,Senior,Italy,0.6721004
S220,,Young,Italy,0.32789952
S240,,Senior,Italy,0.34983113
S240,,Young,Italy,0.6501689
S260,,Senior,Italy,0.12591164
S260,,Young,Italy,0.8740883
S280,,Senior,Italy,0.64299667
S280,,Young,Italy,0.35700336
S290,,Senior,Italy,0.6476024
S290,,Young,Italy,0.35239762
S320,,Senior,Italy,0.12265737
S320,,Young,Italy,0.87734264
S330,,Senior,Italy,0.28928056
S330,,Young,Italy,0.7107195
SRR3679961,,Senior,Sichuan,0.1263498
SRR3679961,,Young,Sichuan,0.87365025
SRR3679980,,Senior,Sichuan,0.68846303
SRR3679980,,Young,Sichuan,0.311537
SRR5602010,,Senior,Jiangsu,0.6867702
SRR5602010,,Young,Jiangsu,0.31322983
SRR5602016,,Senior,Jiangsu,0.6823502
SRR5602016,,Young,Jiangsu,0.31764978
SRR5602092,,Senior,Jiangsu,0.68252766
SRR5602092,,Young,Jiangsu,0.31747234
SRR5602119,,Senior,Jiangsu,0.65505654
SRR5602119,,Young,Jiangsu,0.34494343
SRR5602125,,Senior,Jiangsu,0.12613769
SRR5602125,,Young,Jiangsu,0.8738623
SRR5602134,,Senior,Jiangsu,0.68755037
SRR5602134,,Young,Jiangsu,0.31244963
SRR5602138,,Senior,Jiangsu,0.5486847
SRR5602138,,Young,Jiangsu,0.45131525
SRR5602145,,Senior,Jiangsu,0.57747453
SRR5602145,,Young,Jiangsu,0.42252547
SRR5602155,,Senior,Jiangsu,0.68565845
SRR5602155,,Young,Jiangsu,0.31434157
SRR5602159,,Senior,Jiangsu,0.6480446
SRR5602159,,Young,Jiangsu,0.35195538
SRR5602160,,Senior,Jiangsu,0.6748416
SRR5602160,,Young,Jiangsu,0.32515842
SRR5602168,,Senior,Jiangsu,0.1263422
SRR5602168,,Young,Jiangsu,0.8736578
SRR5602179,,Senior,Jiangsu,0.6601896
SRR5602179,,Young,Jiangsu,0.33981034
SRR5602182,,Senior,Jiangsu,0.68783706
SRR5602182,,Young,Jiangsu,0.31216285
SRR5602193,,Senior,Jiangsu,0.56612647
SRR5602193,,Young,Jiangsu,0.4338735
SRR5602210,,Senior,Jiangsu,0.66229516
SRR5602210,,Young,Jiangsu,0.33770487
SRR5602220,,Senior,Jiangsu,0.66584677
SRR5602220,,Young,Jiangsu,0.33415323
SRR5602234,,Senior,Jiangsu,0.65699357
SRR5602234,,Young,Jiangsu,0.34300646
SRR5602256,,Senior,Jiangsu,0.52761257
SRR5602256,,Young,Jiangsu,0.4723874
SRR5602260,,Senior,Jiangsu,0.68846303
SRR5602260,,Young,Jiangsu,0.311537
SRR5602284,,Senior,Jiangsu,0.68842345
SRR5602284,,Young,Jiangsu,0.31157655
SRR5602290,,Senior,Jiangsu,0.6479662
SRR5602290,,Young,Jiangsu,0.35203385
SRR5602324,,Senior,Jiangsu,0.6672292
SRR5602324,,Young,Jiangsu,0.3327708
SRR5602333,,Senior,Jiangsu,0.27957666
SRR5602333,,Young,Jiangsu,0.72042334
SRR5602335,,Senior,Jiangsu,0.6794321
SRR5602335,,Young,Jiangsu,0.3205679
SRR5602345,,Senior,Jiangsu,0.6882851
SRR5602345,,Young,Jiangsu,0.31171492
SRR5602349,,Senior,Jiangsu,0.32775518
SRR5602349,,Young,Jiangsu,0.6722448
SRR5602351,,Senior,Jiangsu,0.68764585
SRR5602351,,Young,Jiangsu,0.3123542
C010,,Senior,Italy,0.11863745
C010,,Young,Italy,0.88136256
C012,,Senior,Italy,0.6315011
C012,,Young,Italy,0.3684989
C021,,Senior,Italy,0.6315011
C021,,Young,Italy,0.3684989
C042,,Senior,Italy,0.6311321
C042,,Young,Italy,0.36886787
C052,,Senior,Italy,0.63139737
C052,,Young,Italy,0.36860263
S010,,Senior,Italy,0.18063383
S010,,Young,Italy,0.8193662
S020,,Senior,Italy,0.63137764
S020,,Young,Italy,0.36862242
S030,,Senior,Italy,0.11759365
S030,,Young,Italy,0.8824063
S050,,Senior,Italy,0.12436678
S050,,Young,Italy,0.8756332
S080,,Senior,Italy,0.6315011
S080,,Young,Italy,0.3684989
S100,,Senior,Italy,0.6269216
S100,,Young,Italy,0.3730784
S110,,Senior,Italy,0.11032779
S110,,Young,Italy,0.8896722
S120,,Senior,Italy,0.61023307
S120,,Young,Italy,0.38976693
S130,,Senior,Italy,0.16484575
S130,,Young,Italy,0.83515424
S150,,Senior,Italy,0.11032928
S150,,Young,Italy,0.88967067
S180,,Senior,Italy,0.6306932
S180,,Young,Italy,0.36930677
S200,,Senior,Italy,0.6312025
S200,,Young,Italy,0.36879745
S210,,Senior,Italy,0.1343643
S210,,Young,Italy,0.8656357
S220,,Senior,Italy,0.6296228
S220,,Young,Italy,0.3703772
S240,,Senior,Italy,0.50647324
S240,,Young,Italy,0.49352676
S260,,Senior,Italy,0.6026011
S260,,Young,Italy,0.3973988
S280,,Senior,Italy,0.61948085
S280,,Young,Italy,0.38051918
S290,,Senior,Italy,0.61983967
S290,,Young,Italy,0.38016036
S320,,Senior,Italy,0.6261436
S320,,Young,Italy,0.3738564
S330,,Senior,Italy,0.60457444
S330,,Young,Italy,0.3954255
SRR3679961,,Senior,Sichuan,0.6312995
SRR3679961,,Young,Sichuan,0.3687005
SRR3679980,,Senior,Sichuan,0.6315011
SRR3679980,,Young,Sichuan,0.3684989
SRR5602010,,Senior,Jiangsu,0.63150084
SRR5602010,,Young,Jiangsu,0.36849925
SRR5602016,,Senior,Jiangsu,0.6392089
SRR5602016,,Young,Jiangsu,0.36079118
SRR5602092,,Senior,Jiangsu,0.62156403
SRR5602092,,Young,Jiangsu,0.37843597
SRR5602119,,Senior,Jiangsu,0.4414492
SRR5602119,,Young,Jiangsu,0.5585508
SRR5602125,,Senior,Jiangsu,0.6314037
SRR5602125,,Young,Jiangsu,0.36859635
SRR5602134,,Senior,Jiangsu,0.631284
SRR5602134,,Young,Jiangsu,0.36871597
SRR5602138,,Senior,Jiangsu,0.46038467
SRR5602138,,Young,Jiangsu,0.53961533
SRR5602145,,Senior,Jiangsu,0.15618287
SRR5602145,,Young,Jiangsu,0.8438171
SRR5602155,,Senior,Jiangsu,0.6330662
SRR5602155,,Young,Jiangsu,0.3669338
SRR5602159,,Senior,Jiangsu,0.58490586
SRR5602159,,Young,Jiangsu,0.41509408
SRR5602160,,Senior,Jiangsu,0.6375072
SRR5602160,,Young,Jiangsu,0.3624928
SRR5602168,,Senior,Jiangsu,0.62900585
SRR5602168,,Young,Jiangsu,0.37099415
SRR5602179,,Senior,Jiangsu,0.6315011
SRR5602179,,Young,Jiangsu,0.3684989
SRR5602182,,Senior,Jiangsu,0.6306623
SRR5602182,,Young,Jiangsu,0.36933768
SRR5602193,,Senior,Jiangsu,0.3903396
SRR5602193,,Young,Jiangsu,0.6096604
SRR5602210,,Senior,Jiangsu,0.36077332
SRR5602210,,Young,Jiangsu,0.6392267
SRR5602220,,Senior,Jiangsu,0.62875134
SRR5602220,,Young,Jiangsu,0.3712487
SRR5602234,,Senior,Jiangsu,0.45008942
SRR5602234,,Young,Jiangsu,0.54991055
SRR5602256,,Senior,Jiangsu,0.17239687
SRR5602256,,Young,Jiangsu,0.82760316
SRR5602260,,Senior,Jiangsu,0.63150084
SRR5602260,,Young,Jiangsu,0.36849913
