,SampleID,Env,Region,Contribution
SRR3680083,,Young,Sichuan,0.28068006
SRR3680084,,Senior,Sichuan,0.14630567
SRR3680084,,Young,Sichuan,0.8536943
SRR5601928,,Senior,Jiangsu,0.71684444
SRR5601928,,Young,Jiangsu,0.28315562
SRR5601942,,Senior,Jiangsu,0.6613556
SRR5601942,,Young,Jiangsu,0.33864436
SRR5601986,,Senior,Jiangsu,0.69844675
SRR5601986,,Young,Jiangsu,0.30155322
SRR5601992,,Senior,Jiangsu,0.13725501
SRR5601992,,Young,Jiangsu,0.86274505
SRR5602012,,Senior,Jiangsu,0.68814623
SRR5602012,,Young,Jiangsu,0.31185377
SRR5602017,,Senior,Jiangsu,0.7140944
SRR5602017,,Young,Jiangsu,0.2859056
SRR5602018,,Senior,Jiangsu,0.21956179
SRR5602018,,Young,Jiangsu,0.7804382
SRR5602020,,Senior,Jiangsu,0.69844663
SRR5602020,,Young,Jiangsu,0.30155337
SRR5602099,,Senior,Jiangsu,0.69765145
SRR5602099,,Young,Jiangsu,0.30234855
SRR5602100,,Senior,Jiangsu,0.71955436
SRR5602100,,Young,Jiangsu,0.28044567
SRR5602114,,Senior,Jiangsu,0.69029415
SRR5602114,,Young,Jiangsu,0.30970576
SRR5602121,,Senior,Jiangsu,0.6971668
SRR5602121,,Young,Jiangsu,0.3028332
SRR5602153,,Senior,Jiangsu,0.19533613
SRR5602153,,Young,Jiangsu,0.8046639
SRR5602165,,Senior,Jiangsu,0.70276856
SRR5602165,,Young,Jiangsu,0.2972315
SRR5602166,,Senior,Jiangsu,0.7185307
SRR5602166,,Young,Jiangsu,0.2814693
SRR5602191,,Senior,Jiangsu,0.6976275
SRR5602191,,Young,Jiangsu,0.30237252
SRR5602202,,Senior,Jiangsu,0.6901515
SRR5602202,,Young,Jiangsu,0.30984852
SRR5602204,,Senior,Jiangsu,0.6929771
SRR5602204,,Young,Jiangsu,0.3070229
SRR5602224,,Senior,Jiangsu,0.6579353
SRR5602224,,Young,Jiangsu,0.34206474
SRR5602225,,Senior,Jiangsu,0.69844675
SRR5602225,,Young,Jiangsu,0.30155322
SRR5602231,,Senior,Jiangsu,0.7043107
SRR5602231,,Young,Jiangsu,0.29568928
SRR5602258,,Senior,Jiangsu,0.12707536
SRR5602258,,Young,Jiangsu,0.8729247
SRR5602261,,Senior,Jiangsu,0.45886153
SRR5602261,,Young,Jiangsu,0.54113847
SRR5602267,,Senior,Jiangsu,0.3834716
SRR5602267,,Young,Jiangsu,0.61652845
SRR5602270,,Senior,Jiangsu,0.22130279
SRR5602270,,Young,Jiangsu,0.77869725
SRR5602273,,Senior,Jiangsu,0.13995406
SRR5602273,,Young,Jiangsu,0.86004597
SRR5602275,,Senior,Jiangsu,0.41624025
SRR5602275,,Young,Jiangsu,0.5837598
SRR5602279,,Senior,Jiangsu,0.12721734
SRR5602279,,Young,Jiangsu,0.87278265
SRR5602297,,Senior,Jiangsu,0.69844675
SRR5602297,,Young,Jiangsu,0.30155322
SRR5602312,,Senior,Jiangsu,0.7164833
SRR5602312,,Young,Jiangsu,0.28351665
SRR5602313,,Senior,Jiangsu,0.698427
SRR5602313,,Young,Jiangsu,0.30157295
SRR5602315,,Senior,Jiangsu,0.45455822
SRR5602315,,Young,Jiangsu,0.5454418
SRR5602331,,Senior,Jiangsu,0.696709
SRR5602331,,Young,Jiangsu,0.30329102
SRR5602338,,Senior,Jiangsu,0.21064407
SRR5602338,,Young,Jiangsu,0.78935593
SRR5610014,,Senior,Jiangsu,0.6989846
SRR5610014,,Young,Jiangsu,0.30101544
C054,,Senior,Italy,0.5409651
C054,,Young,Italy,0.4590349
K108,,Senior,Italy,0.6033309
K108,,Young,Italy,0.3966691
K316,,Senior,Italy,0.5235686
K316,,Young,Italy,0.4764315
SRR3679936,,Senior,Sichuan,0.12294206
SRR3679936,,Young,Sichuan,0.8770579
SRR3679973,,Senior,Sichuan,0.6040374
SRR3679973,,Young,Sichuan,0.3959626
SRR3679975,,Senior,Sichuan,0.60399723
SRR3679975,,Young,Sichuan,0.39600283
SRR3679983,,Senior,Sichuan,0.5986382
SRR3679983,,Young,Sichuan,0.40136176
SRR3679994,,Senior,Sichuan,0.4850831
SRR3679994,,Young,Sichuan,0.51491696
SRR3680017,,Senior,Sichuan,0.57698214
SRR3680017,,Young,Sichuan,0.42301792
SRR3680024,,Senior,Sichuan,0.6040374
SRR3680024,,Young,Sichuan,0.3959626
SRR3680043,,Senior,Sichuan,0.5870612
SRR3680043,,Young,Sichuan,0.41293874
SRR3680064,,Senior,Sichuan,0.43411544
SRR3680064,,Young,Sichuan,0.56588465
SRR3680065,,Senior,Sichuan,0.4897773
SRR3680065,,Young,Sichuan,0.51022273
SRR3680072,,Senior,Sichuan,0.5567987
SRR3680072,,Young,Sichuan,0.44320124
SRR3680080,,Senior,Sichuan,0.59533757
SRR3680080,,Young,Sichuan,0.40466246
SRR3680083,,Senior,Sichuan,0.58251554
SRR3680083,,Young,Sichuan,0.4174844
SRR3680086,,Senior,Sichuan,0.5739941
SRR3680086,,Young,Sichuan,0.4260059
SRR5601926,,Senior,Jiangsu,0.5845666
SRR5601926,,Young,Jiangsu,0.41543338
SRR5601933,,Senior,Jiangsu,0.35644668
SRR5601933,,Young,Jiangsu,0.6435533
SRR5601934,,Senior,Jiangsu,0.6040374
SRR5601934,,Young,Jiangsu,0.3959626
SRR5601985,,Senior,Jiangsu,0.54685676
SRR5601985,,Young,Jiangsu,0.45314327
SRR5602017,,Senior,Jiangsu,0.6052801
SRR5602017,,Young,Jiangsu,0.39471996
SRR5602020,,Senior,Jiangsu,0.6040374
SRR5602020,,Young,Jiangsu,0.3959626
SRR5602036,,Senior,Jiangsu,0.6040374
SRR5602036,,Young,Jiangsu,0.3959626
SRR5602054,,Senior,Jiangsu,0.60403556
SRR5602054,,Young,Jiangsu,0.39596444
SRR5602057,,Senior,Jiangsu,0.5961314
SRR5602057,,Young,Jiangsu,0.40386868
SRR5602093,,Senior,Jiangsu,0.53387046
SRR5602093,,Young,Jiangsu,0.4661295
SRR5602094,,Senior,Jiangsu,0.601072
SRR5602094,,Young,Jiangsu,0.39892793
SRR5602098,,Senior,Jiangsu,0.20050566
SRR5602098,,Young,Jiangsu,0.7994943
SRR5602116,,Senior,Jiangsu,0.6040374
SRR5602116,,Young,Jiangsu,0.3959626
SRR5602132,,Senior,Jiangsu,0.56994575
SRR5602132,,Young,Jiangsu,0.43005425
SRR5602133,,Senior,Jiangsu,0.59508574
SRR5602133,,Young,Jiangsu,0.40491423
SRR5602136,,Senior,Jiangsu,0.5939051
SRR5602136,,Young,Jiangsu,0.40609488
SRR5602151,,Senior,Jiangsu,0.6123908
SRR5602151,,Young,Jiangsu,0.38760924
SRR5602172,,Senior,Jiangsu,0.54150957
SRR5602172,,Young,Jiangsu,0.45849043
SRR5602178,,Senior,Jiangsu,0.10052887
SRR5602178,,Young,Jiangsu,0.8994711
SRR5602201,,Senior,Jiangsu,0.5597628
SRR5602201,,Young,Jiangsu,0.44023725
SRR5602232,,Senior,Jiangsu,0.5458258
SRR5602232,,Young,Jiangsu,0.45417416
SRR5602233,,Senior,Jiangsu,0.59228957
SRR5602233,,Young,Jiangsu,0.4077104
SRR5602248,,Senior,Jiangsu,0.2607849
SRR5602248,,Young,Jiangsu,0.73921514
SRR5602262,,Senior,Jiangsu,0.30930963
SRR5602262,,Young,Jiangsu,0.69069046
SRR5602263,,Senior,Jiangsu,0.30942756
SRR5602263,,Young,Jiangsu,0.69057244
SRR5602266,,Senior,Jiangsu,0.14220843
SRR5602266,,Young,Jiangsu,0.8577916
SRR5602270,,Senior,Jiangsu,0.21869643
SRR5602270,,Young,Jiangsu,0.7813036
SRR5602271,,Senior,Jiangsu,0.5518039
SRR5602271,,Young,Jiangsu,0.4481961
SRR5602281,,Senior,Jiangsu,0.4236187
SRR5602281,,Young,Jiangsu,0.5763813
SRR5602313,,Senior,Jiangsu,0.6040374
SRR5602313,,Young,Jiangsu,0.3959626
SRR5602328,,Senior,Jiangsu,0.57441896
SRR5602328,,Young,Jiangsu,0.425581
SRR5602330,,Senior,Jiangsu,0.59385586
SRR5602330,,Young,Jiangsu,0.4061442
SRR5602337,,Senior,Jiangsu,0.61273175
SRR5602337,,Young,Jiangsu,0.38726825
SRR5602338,,Senior,Jiangsu,0.18006457
SRR5602338,,Young,Jiangsu,0.8199354
SRR5602353,,Senior,Jiangsu,0.6031
SRR5602353,,Young,Jiangsu,0.39689997
SRR5610008,,Senior,Jiangsu,0.12304183
SRR5610008,,Young,Jiangsu,0.87695813
SRR5610010,,Senior,Jiangsu,0.58275765
SRR5610010,,Young,Jiangsu,0.41724238
SRR5610085,,Senior,Jiangsu,0.10126587
SRR5610085,,Young,Jiangsu,0.8987341
C018,,Senior,Italy,0.7496295
C018,,Young,Italy,0.25037053
K100,,Senior,Italy,0.7543288
K100,,Young,Italy,0.2456713
K119,,Senior,Italy,0.39486694
K119,,Young,Italy,0.6051331
K124,,Senior,Italy,0.14762726
K124,,Young,Italy,0.85237277
K301,,Senior,Italy,0.3318024
K301,,Young,Italy,0.66819763
SRR3679968,,Senior,Sichuan,0.7543265
SRR3679968,,Young,Sichuan,0.24567351
SRR3679973,,Senior,Sichuan,0.14784092
SRR3679973,,Young,Sichuan,0.8521591
SRR3679974,,Senior,Sichuan,0.68985283
SRR3679974,,Young,Sichuan,0.31014714
SRR3679979,,Senior,Sichuan,0.758215
SRR3679979,,Young,Sichuan,0.24178499
SRR3679990,,Senior,Sichuan,0.65523815
SRR3679990,,Young,Sichuan,0.3447618
SRR3679992,,Senior,Sichuan,0.7120497
SRR3679992,,Young,Sichuan,0.28795028
SRR3680017,,Senior,Sichuan,0.7345086
SRR3680017,,Young,Sichuan,0.26549143
SRR3680035,,Senior,Sichuan,0.208207
SRR3680035,,Young,Sichuan,0.791793
SRR3680042,,Senior,Sichuan,0.6003529
SRR3680042,,Young,Sichuan,0.3996471
SRR3680048,,Senior,Sichuan,0.73646843
SRR3680048,,Young,Sichuan,0.2635316
SRR3680083,,Senior,Sichuan,0.75457495
SRR3680083,,Young,Sichuan,0.24542508
SRR3680086,,Senior,Sichuan,0.7324919
SRR3680086,,Young,Sichuan,0.26750812
SRR5601959,,Senior,Jiangsu,0.14784092
SRR5601959,,Young,Jiangsu,0.8521591
SRR5601982,,Senior,Jiangsu,0.7502929
SRR5601982,,Young,Jiangsu,0.24970707
SRR5601984,,Senior,Jiangsu,0.7037071
SRR5601984,,Young,Jiangsu,0.2962929
SRR5601993,,Senior,Jiangsu,0.71302414
SRR5601993,,Young,Jiangsu,0.2869758
SRR5602011,,Senior,Jiangsu,0.7467224
SRR5602011,,Young,Jiangsu,0.25327757
SRR5602012,,Senior,Jiangsu,0.76053095
SRR5602012,,Young,Jiangsu,0.23946907
SRR5602014,,Senior,Jiangsu,0.7215998
SRR5602014,,Young,Jiangsu,0.2784002
SRR5602015,,Senior,Jiangsu,0.7599425
SRR5602015,,Young,Jiangsu,0.24005754
SRR5602017,,Senior,Jiangsu,0.76008517
SRR5602017,,Young,Jiangsu,0.23991482
SRR5602079,,Senior,Jiangsu,0.7568194
SRR5602079,,Young,Jiangsu,0.24318051
SRR5602135,,Senior,Jiangsu,0.15678054
SRR5602135,,Young,Jiangsu,0.8432194
SRR5602140,,Senior,Jiangsu,0.6610104
SRR5602140,,Young,Jiangsu,0.33898956
SRR5602142,,Senior,Jiangsu,0.7600212
SRR5602142,,Young,Jiangsu,0.23997873
SRR5602143,,Senior,Jiangsu,0.15508911
SRR5602143,,Young,Jiangsu,0.84491086
SRR5602147,,Senior,Jiangsu,0.7510053
SRR5602147,,Young,Jiangsu,0.24899475
SRR5602148,,Senior,Jiangsu,0.7519663
SRR5602148,,Young,Jiangsu,0.24803372
SRR5602157,,Senior,Jiangsu,0.7325034
SRR5602157,,Young,Jiangsu,0.26749656
SRR5602174,,Senior,Jiangsu,0.5901292
SRR5602174,,Young,Jiangsu,0.4098708
SRR5602177,,Senior,Jiangsu,0.14784092
SRR5602177,,Young,Jiangsu,0.8521591
SRR5602181,,Senior,Jiangsu,0.75060195
SRR5602181,,Young,Jiangsu,0.24939805
SRR5602185,,Senior,Jiangsu,0.76045686
SRR5602185,,Young,Jiangsu,0.23954311
SRR5602197,,Senior,Jiangsu,0.64893603
SRR5602197,,Young,Jiangsu,0.351064
SRR5602201,,Senior,Jiangsu,0.4330342
SRR5602201,,Young,Jiangsu,0.56696576
SRR5602212,,Senior,Jiangsu,0.15516175
SRR5602212,,Young,Jiangsu,0.8448382
SRR5602214,,Senior,Jiangsu,0.7605309
SRR5602214,,Young,Jiangsu,0.23946908
SRR5602230,,Senior,Jiangsu,0.75620246
SRR5602230,,Young,Jiangsu,0.24379763
SRR5602231,,Senior,Jiangsu,0.76022357
SRR5602231,,Young,Jiangsu,0.23977646
SRR5602252,,Senior,Jiangsu,0.74503845
SRR5602252,,Young,Jiangsu,0.25496152
SRR5602266,,Senior,Jiangsu,0.2285532
SRR5602266,,Young,Jiangsu,0.7714468
SRR5602273,,Senior,Jiangsu,0.14597526
SRR5602273,,Young,Jiangsu,0.8540247
SRR5602281,,Senior,Jiangsu,0.7417012
SRR5602281,,Young,Jiangsu,0.25829875
SRR5602286,,Senior,Jiangsu,0.75329816
SRR5602286,,Young,Jiangsu,0.24670187
SRR5602293,,Senior,Jiangsu,0.6563075
SRR5602293,,Young,Jiangsu,0.34369245
SRR5602304,,Senior,Jiangsu,0.218127
SRR5602304,,Young,Jiangsu,0.78187305
SRR5602314,,Senior,Jiangsu,0.7605354
SRR5602314,,Young,Jiangsu,0.23946467
SRR5602327,,Senior,Jiangsu,0.7557359
SRR5602327,,Young,Jiangsu,0.2442641
SRR5602339,,Senior,Jiangsu,0.68522483
SRR5602339,,Young,Jiangsu,0.31477514
SRR5610011,,Senior,Jiangsu,0.16746959
SRR5610011,,Young,Jiangsu,0.8325304
C011,,Senior,Italy,0.1927664
C011,,Young,Italy,0.80723363
C024,,Senior,Italy,0.5994054
C024,,Young,Italy,0.4005946
K108,,Senior,Italy,0.5995272
K108,,Young,Italy,0.40047282
SRR3679936,,Senior,Sichuan,0.18365642
SRR3679936,,Young,Sichuan,0.8163436
SRR3679963,,Senior,Sichuan,0.5920607
SRR3679963,,Young,Sichuan,0.40793929
SRR3679969,,Senior,Sichuan,0.59391373
SRR3679969,,Young,Sichuan,0.40608627
SRR3679976,,Senior,Sichuan,0.47551882
SRR3679976,,Young,Sichuan,0.5244812
SRR3679991,,Senior,Sichuan,0.58571756
SRR3679991,,Young,Sichuan,0.4142825
SRR3680059,,Senior,Sichuan,0.53471434
SRR3680059,,Young,Sichuan,0.46528572
SRR3680064,,Senior,Sichuan,0.51881117
SRR3680064,,Young,Sichuan,0.48118883
SRR3680079,,Senior,Sichuan,0.6097144
SRR3680079,,Young,Sichuan,0.39028558
SRR3680085,,Senior,Sichuan,0.6081745
SRR3680085,,Young,Sichuan,0.39182556
SRR3680086,,Senior,Sichuan,0.55659056
SRR3680086,,Young,Sichuan,0.4434094
SRR5601959,,Senior,Jiangsu,0.030770002
SRR5601959,,Young,Jiangsu,0.96923
SRR5601983,,Senior,Jiangsu,0.6031093
SRR5601983,,Young,Jiangsu,0.3968907
SRR5602005,,Senior,Jiangsu,0.5995435
SRR5602005,,Young,Jiangsu,0.4004565
SRR5602011,,Senior,Jiangsu,0.51035225
SRR5602011,,Young,Jiangsu,0.48964775
SRR5602012,,Senior,Jiangsu,0.030811062
SRR5602012,,Young,Jiangsu,0.96918887
SRR5602018,,Senior,Jiangsu,0.11867241
SRR5602018,,Young,Jiangsu,0.88132757
SRR5602023,,Senior,Jiangsu,0.5919863
SRR5602023,,Young,Jiangsu,0.40801373
SRR5602027,,Senior,Jiangsu,0.3312813
SRR5602027,,Young,Jiangsu,0.6687187
SRR5602122,,Senior,Jiangsu,0.40983328
SRR5602122,,Young,Jiangsu,0.59016675
SRR5602123,,Senior,Jiangsu,0.030770002
SRR5602123,,Young,Jiangsu,0.96923
SRR5602141,,Senior,Jiangsu,0.59925425
SRR5602141,,Young,Jiangsu,0.40074578
SRR5602142,,Senior,Jiangsu,0.60942334
SRR5602142,,Young,Jiangsu,0.39057666
SRR5602151,,Senior,Jiangsu,0.5822239
SRR5602151,,Young,Jiangsu,0.4177761
SRR5602154,,Senior,Jiangsu,0.599787
SRR5602154,,Young,Jiangsu,0.40021303
SRR5602169,,Senior,Jiangsu,0.5995435
SRR5602169,,Young,Jiangsu,0.4004565
SRR5602176,,Senior,Jiangsu,0.60261524
SRR5602176,,Young,Jiangsu,0.39738476
SRR5602187,,Senior,Jiangsu,0.099152245
SRR5602187,,Young,Jiangsu,0.9008478
SRR5602198,,Senior,Jiangsu,0.60889226
SRR5602198,,Young,Jiangsu,0.39110777
SRR5602199,,Senior,Jiangsu,0.59931076
SRR5602199,,Young,Jiangsu,0.4006893
SRR5602223,,Senior,Jiangsu,0.5754834
SRR5602223,,Young,Jiangsu,0.42451665
SRR5602224,,Senior,Jiangsu,0.0592658
SRR5602224,,Young,Jiangsu,0.9407342
SRR5602246,,Senior,Jiangsu,0.56018347
SRR5602246,,Young,Jiangsu,0.43981653
SRR5602248,,Senior,Jiangsu,0.42958197
SRR5602248,,Young,Jiangsu,0.57041806
SRR5602257,,Senior,Jiangsu,0.37336507
SRR5602257,,Young,Jiangsu,0.62663484
SRR5602258,,Senior,Jiangsu,0.030803481
SRR5602258,,Young,Jiangsu,0.9691965
SRR5602278,,Senior,Jiangsu,0.21143539
SRR5602278,,Young,Jiangsu,0.78856456
SRR5602285,,Senior,Jiangsu,0.44988343
SRR5602285,,Young,Jiangsu,0.5501166
SRR5602292,,Senior,Jiangsu,0.5304671
SRR5602292,,Young,Jiangsu,0.46953294
SRR5602293,,Senior,Jiangsu,0.5850071
SRR5602293,,Young,Jiangsu,0.41499296
SRR5602294,,Senior,Jiangsu,0.59873515
SRR5602294,,Young,Jiangsu,0.40126488
SRR5602297,,Senior,Jiangsu,0.5995435
SRR5602297,,Young,Jiangsu,0.4004565
SRR5602299,,Senior,Jiangsu,0.13587075
SRR5602299,,Young,Jiangsu,0.86412925
SRR5602302,,Senior,Jiangsu,0.5992644
SRR5602302,,Young,Jiangsu,0.4007356
SRR5602306,,Senior,Jiangsu,0.15886435
SRR5602306,,Young,Jiangsu,0.8411357
SRR5602317,,Senior,Jiangsu,0.5896241
SRR5602317,,Young,Jiangsu,0.4103759
SRR5602320,,Senior,Jiangsu,0.10360474
SRR5602320,,Young,Jiangsu,0.8963952
SRR5602331,,Senior,Jiangsu,0.030770002
SRR5602331,,Young,Jiangsu,0.96923
SRR5602337,,Senior,Jiangsu,0.5731488
SRR5602337,,Young,Jiangsu,0.4268512
SRR5602339,,Senior,Jiangsu,0.5875258
SRR5602339,,Young,Jiangsu,0.41247422
SRR5602353,,Senior,Jiangsu,0.6088164
SRR5602353,,Young,Jiangsu,0.3911836
SRR5609969,,Senior,Jiangsu,0.59889907
SRR5609969,,Young,Jiangsu,0.40110093
SRR5610014,,Senior,Jiangsu,0.22947279
SRR5610014,,Young,Jiangsu,0.7705272
C002,,Senior,Italy,0.11344318
C002,,Young,Italy,0.88655686
C011,,Senior,Italy,0.64337635
C011,,Young,Italy,0.35662362
K304,,Senior,Italy,0.52286917
K304,,Young,Italy,0.47713077
K316,,Senior,Italy,0.21306702
K316,,Young,Italy,0.786933
SRR3679965,,Senior,Sichuan,0.64033157
SRR3679965,,Young,Sichuan,0.35966843
SRR3679974,,Senior,Sichuan,0.64627564
SRR3679974,,Young,Sichuan,0.35372436
SRR3679979,,Senior,Sichuan,0.64651877
SRR3679979,,Young,Sichuan,0.3534812
SRR3679985,,Senior,Sichuan,0.6399886
SRR3679985,,Young,Sichuan,0.36001137
SRR3680002,,Senior,Sichuan,0.6360958
SRR3680002,,Young,Sichuan,0.36390415
SRR3680017,,Senior,Sichuan,0.58852774
SRR3680017,,Young,Sichuan,0.41147223
SRR3680034,,Senior,Sichuan,0.4368313
SRR3680034,,Young,Sichuan,0.56316864
SRR3680046,,Senior,Sichuan,0.6472381
SRR3680046,,Young,Sichuan,0.35276195
SRR3680048,,Senior,Sichuan,0.5766154
SRR3680048,,Young,Sichuan,0.42338464
SRR3680058,,Senior,Sichuan,0.6472381
SRR3680058,,Young,Sichuan,0.35276195
SRR3680074,,Senior,Sichuan,0.60675323
SRR3680074,,Young,Sichuan,0.39324677
SRR5601923,,Senior,Jiangsu,0.6458401
SRR5601923,,Young,Jiangsu,0.35415983
SRR5601928,,Senior,Jiangsu,0.6055361
SRR5601928,,Young,Jiangsu,0.3944639
SRR5601931,,Senior,Jiangsu,0.44536737
SRR5601931,,Young,Jiangsu,0.55463266
SRR5601981,,Senior,Jiangsu,0.2798173
SRR5601981,,Young,Jiangsu,0.7201827
SRR5601982,,Senior,Jiangsu,0.526514
SRR5601982,,Young,Jiangsu,0.4734861
SRR5601986,,Senior,Jiangsu,0.6472381
SRR5601986,,Young,Jiangsu,0.35276195
SRR5601989,,Senior,Jiangsu,0.6307601
SRR5601989,,Young,Jiangsu,0.36923996
SRR5601992,,Senior,Jiangsu,0.14525531
SRR5601992,,Young,Jiangsu,0.8547447
SRR5602008,,Senior,Jiangsu,0.6311364
SRR5602008,,Young,Jiangsu,0.36886358
SRR5602012,,Senior,Jiangsu,0.113797255
SRR5602012,,Young,Jiangsu,0.88620275
SRR5602018,,Senior,Jiangsu,0.12323238
SRR5602018,,Young,Jiangsu,0.8767676
SRR5602022,,Senior,Jiangsu,0.6146836
SRR5602022,,Young,Jiangsu,0.3853164
SRR5602027,,Senior,Jiangsu,0.37131244
SRR5602027,,Young,Jiangsu,0.62868756
SRR5602031,,Senior,Jiangsu,0.35759485
SRR5602031,,Young,Jiangsu,0.6424052
SRR5602035,,Senior,Jiangsu,0.59531105
SRR5602035,,Young,Jiangsu,0.40468892
SRR5602058,,Senior,Jiangsu,0.36734852
SRR5602058,,Young,Jiangsu,0.63265145
SRR5602066,,Senior,Jiangsu,0.55526453
SRR5602066,,Young,Jiangsu,0.44473544
SRR5602117,,Senior,Jiangsu,0.6450232
SRR5602117,,Young,Jiangsu,0.35497674
SRR5602121,,Senior,Jiangsu,0.64704704
SRR5602121,,Young,Jiangsu,0.35295293
SRR5602141,,Senior,Jiangsu,0.6445558
SRR5602141,,Young,Jiangsu,0.3554442
SRR5602152,,Senior,Jiangsu,0.63975257
SRR5602152,,Young,Jiangsu,0.3602474
SRR5602165,,Senior,Jiangsu,0.47052854
SRR5602165,,Young,Jiangsu,0.52947146
SRR5602169,,Senior,Jiangsu,0.6472381
SRR5602169,,Young,Jiangsu,0.35276195
SRR5602177,,Senior,Jiangsu,0.6472381
SRR5602177,,Young,Jiangsu,0.35276195
SRR5602180,,Senior,Jiangsu,0.6463201
SRR5602180,,Young,Jiangsu,0.3536799
SRR5602189,,Senior,Jiangsu,0.6462968
SRR5602189,,Young,Jiangsu,0.35370317
SRR5602191,,Senior,Jiangsu,0.64474416
SRR5602191,,Young,Jiangsu,0.35525587
SRR5602225,,Senior,Jiangsu,0.6472381
SRR5602225,,Young,Jiangsu,0.35276195
SRR5602264,,Senior,Jiangsu,0.6169485
SRR5602264,,Young,Jiangsu,0.38305146
SRR5602271,,Senior,Jiangsu,0.6472381
SRR5602271,,Young,Jiangsu,0.35276195
SRR5602280,,Senior,Jiangsu,0.11371794
SRR5602280,,Young,Jiangsu,0.886282
SRR5602281,,Senior,Jiangsu,0.42204928
SRR5602281,,Young,Jiangsu,0.57795066
SRR5602285,,Senior,Jiangsu,0.60982084
SRR5602285,,Young,Jiangsu,0.39017916
SRR5602289,,Senior,Jiangsu,0.642257
SRR5602289,,Young,Jiangsu,0.357743
SRR5602315,,Senior,Jiangsu,0.20493981
SRR5602315,,Young,Jiangsu,0.7950602
SRR5602320,,Senior,Jiangsu,0.113501504
SRR5602320,,Young,Jiangsu,0.88649845
SRR5602330,,Senior,Jiangsu,0.6423209
SRR5602330,,Young,Jiangsu,0.35767916
SRR5602331,,Senior,Jiangsu,0.64695626
SRR5602331,,Young,Jiangsu,0.35304376
SRR5602353,,Senior,Jiangsu,0.6417218
SRR5602353,,Young,Jiangsu,0.35827824
SRR5610011,,Senior,Jiangsu,0.6182801
SRR5610011,,Young,Jiangsu,0.38171986
C007,,Senior,Italy,0.116565384
C007,,Young,Italy,0.8834346
C018,,Senior,Italy,0.6611379
C018,,Young,Italy,0.33886212
K106,,Senior,Italy,0.65382135
K106,,Young,Italy,0.34617865
K119,,Senior,Italy,0.11840667
K119,,Young,Italy,0.8815933
K309,,Senior,Italy,0.6574333
K309,,Young,Italy,0.34256676
SRR3679962,,Senior,Sichuan,0.6618841
SRR3679962,,Young,Sichuan,0.33811593
SRR3679969,,Senior,Sichuan,0.6356739
SRR3679969,,Young,Sichuan,0.36432612
SRR3679974,,Senior,Sichuan,0.6282681
SRR3679974,,Young,Sichuan,0.3717319
SRR3679985,,Senior,Sichuan,0.6607968
SRR3679985,,Young,Sichuan,0.33920324
SRR3679988,,Senior,Sichuan,0.6567484
SRR3679988,,Young,Sichuan,0.34325156
SRR3680036,,Senior,Sichuan,0.64386904
SRR3680036,,Young,Sichuan,0.356131
SRR3680049,,Senior,Sichuan,0.6618841
SRR3680049,,Young,Sichuan,0.33811593
SRR3680058,,Senior,Sichuan,0.6618841
SRR3680058,,Young,Sichuan,0.33811593
SRR3680093,,Senior,Sichuan,0.23267445
SRR3680093,,Young,Sichuan,0.7673256
SRR5601925,,Senior,Jiangsu,0.6539482
SRR5601925,,Young,Jiangsu,0.34605184
SRR5601927,,Senior,Jiangsu,0.65099806
SRR5601927,,Young,Jiangsu,0.34900194
SRR5601929,,Senior,Jiangsu,0.6274137
SRR5601929,,Young,Jiangsu,0.37258634
SRR5601933,,Senior,Jiangsu,0.22661762
SRR5601933,,Young,Jiangsu,0.77338237
SRR5601942,,Senior,Jiangsu,0.655109
SRR5601942,,Young,Jiangsu,0.34489104
SRR5601981,,Senior,Jiangsu,0.4414903
SRR5601981,,Young,Jiangsu,0.5585097
SRR5601982,,Senior,Jiangsu,0.63380295
SRR5601982,,Young,Jiangsu,0.36619696
SRR5601985,,Senior,Jiangsu,0.611825
SRR5601985,,Young,Jiangsu,0.38817495
SRR5601988,,Senior,Jiangsu,0.65859455
SRR5601988,,Young,Jiangsu,0.34140548
SRR5601994,,Senior,Jiangsu,0.62607867
SRR5601994,,Young,Jiangsu,0.37392136
SRR5601996,,Senior,Jiangsu,0.6618841
SRR5601996,,Young,Jiangsu,0.33811593
SRR5602012,,Senior,Jiangsu,0.10093027
SRR5602012,,Young,Jiangsu,0.8990697
SRR5602017,,Senior,Jiangsu,0.66181463
SRR5602017,,Young,Jiangsu,0.3381854
SRR5602030,,Senior,Jiangsu,0.66188204
SRR5602030,,Young,Jiangsu,0.33811802
SRR5602032,,Senior,Jiangsu,0.61680704
SRR5602032,,Young,Jiangsu,0.38319293
SRR5602060,,Senior,Jiangsu,0.6595657
SRR5602060,,Young,Jiangsu,0.34043434
SRR5602096,,Senior,Jiangsu,0.39528966
SRR5602096,,Young,Jiangsu,0.60471034
SRR5602098,,Senior,Jiangsu,0.4268036
SRR5602098,,Young,Jiangsu,0.5731964
SRR5602099,,Senior,Jiangsu,0.66157347
SRR5602099,,Young,Jiangsu,0.33842653
SRR5602139,,Senior,Jiangsu,0.6576126
SRR5602139,,Young,Jiangsu,0.34238732
SRR5602141,,Senior,Jiangsu,0.66169316
SRR5602141,,Young,Jiangsu,0.3383068
SRR5602142,,Senior,Jiangsu,0.6615645
SRR5602142,,Young,Jiangsu,0.3384355
SRR5602175,,Senior,Jiangsu,0.11684725
SRR5602175,,Young,Jiangsu,0.8831528
