Samples	TL18	TL87	TL23	TL63	TL120	TL6	TL14	TL92	TL81	TL57	TL71	TL73	TL96	100a	TL91	TL59	TL16	TL77	TL30	TL102	TL117	TL2	TL109	TL64	TL76	TL112
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Peptostreptococcaceae;g__None;s__	8.34422718549217e-05	1.2124886329190664e-05	0.0	2.8388122409583832e-05	1.5972144579852738e-05	0.0	0.0	0.0	0.0	2.725166916473634e-05	1.6067612513456625e-05	0.0	0.0	0.0	0.0	0.0	1.383087604768886e-05	0.0	0.0	0.0	1.3975849731663684e-05	0.0	0.0	0.0	1.2213591284381261e-05	0.0
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Acidaminococcaceae;g__Phascolarctobacterium;s__	5.5628181236614465e-05	0.0	0.0001269559145586695	2.8388122409583832e-05	0.0	0.0	0.0	1.3629363099862344e-05	0.0	0.0	0.0	0.0	0.0	0.005231417568844003	0.0	0.00011829594688511985	0.0	0.0	0.00021671723402127163	9.50449879609682e-05	0.0	0.0	0.0	0.0001344688480502017	0.0	3.215330696762162e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035154653222509878	4.820283754036988e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Dorea;s__	0.0001483418166309719	0.00036374658987571985	3.1738978639667385e-05	0.0	6.388857831941095e-05	0.00019330074835004004	0.00023144397898488671	8.177617859917406e-05	0.0002921413964358749	0.0	0.0	0.0	0.00010478519035976248	4.843905156337039e-05	0.00041804500345341526	1.4786993360639981e-05	5.532350419075544e-05	8.459521191100583e-05	0.0	6.336332530731213e-05	2.7951699463327367e-05	3.6792435475266276e-05	0.00012310385862205746	0.0	4.8854365137525044e-05	0.0
k__Bacteria;p__Firmicutes;c__None;o__Clostridia;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	9.271363539435744e-06	2.424977265838133e-05	6.347795727933477e-05	8.516436722875149e-05	6.388857831941095e-05	0.0002485295335929086	4.6288795796977335e-05	0.0	6.492031031908333e-05	0.0	0.0	0.0	1.7464198393293748e-05	2.4219525781685195e-05	9.087934857682941e-06	1.4786993360639981e-05	0.0004702497856214213	5.639680794067056e-05	3.334111292634948e-05	3.1681662653656065e-05	1.3975849731663684e-05	0.0	2.735641302712388e-05	4.482294935006723e-05	0.0	6.430661393524324e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Peptostreptococcaceae;g__Peptostreptococcus;s__	0.0	2.424977265838133e-05	0.0	0.0	0.0	4.142158893215144e-05	0.0	4.088808929958703e-05	0.0	0.0	0.0	0.0	0.00012224938875305622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Porphyromonadaceae;g__Butyricimonas;s__	0.0	0.0	0.0	0.0	3.1944289159705475e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.645992090286486e-05
k__Bacteria;p__Firmicutes;c__Bacillales;o__Bacilli;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Faecalibacterium;s__	0.004719124041572794	0.07183995150045468	0.003808677436760085	0.016096065406234032	0.019102684917503877	0.003120426366222075	0.005994399055708565	0.0006678387918932549	0.013178822994773916	0.012154244447472408	0.005318379741954143	0.0006587281479604764	0.04743276283618582	0.0013078543922110007	0.016576393180413682	0.028583258166117082	0.0024480650604409284	0.040154527253757434	0.0077017970859867314	0.006938284121150678	0.01179561717352415	0.016574992181607462	0.006333009615779179	0.032377110413865234	0.03383164785773609	0.04221729204848719
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.0	0.0	0.0	0.0	9.583286747911644e-05	5.522878524286858e-05	0.0	0.0	0.0	2.725166916473634e-05	9.640567508073976e-05	0.0	0.0	0.0	0.0	1.4786993360639981e-05	1.383087604768886e-05	0.0	0.0	0.0	0.0003633720930232558	0.0	0.0	0.0	0.0	0.00038583968361145945
k__Bacteria;p__Proteobacteria;c__Enterobacteriales;o__Gammaproteobacteria;f__Enterobacteriaceae;g__None;s__	0.00030595499680137966	3.637465898757199e-05	0.0	0.0	0.0	4.142158893215144e-05	6.943319369546602e-05	0.0001226642678987611	0.00022722108611679165	0.0	1.6067612513456625e-05	0.0002702474453171185	0.0005588543485853999	2.4219525781685195e-05	9.087934857682941e-06	0.0	0.0	7.049600992583821e-05	0.0	7.920415663414016e-05	1.3975849731663684e-05	3.6792435475266276e-05	5.471282605424776e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Blautia;s__	0.0	0.0	0.0	0.0	6.388857831941095e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Bacteroidaceae;g__Bacteroides;s__	0.004348269499995365	0.0033222188541982413	0.0009521693591900213	0.0022426616703571226	0.0018527687712629171	0.002278187391268329	0.0014580970676047866	0.02402856714505731	0.0013146362839614376	0.0016351001498841804	0.0015746260263187492	0.0018072797905582302	0.0030213063220398185	0.12591731453898133	0.010305718128612454	0.0049388557824537535	0.00023512489281071064	0.0025237571553450074	0.001550361751075251	0.0019167405905461921	0.004570102862254025	0.06486506374289445	0.026289512919066053	0.004571940833706858	0.004628951096780498	0.003311790617665027
k__Bacteria;p__Firmicutes;c__Erysipelotrichales;o__Erysipelotrichia;f__Erysipelotrichaceae;g__Incertae_Sedis;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Roseburia;s__	7.417090831548595e-05	7.274931797514398e-05	6.347795727933477e-05	0.00028388122409583834	0.00041527575907617117	0.0072625852594372185	0.0010646423033304788	0.0005315451608946313	4.8690232739312485e-05	0.00010900667665894537	8.033806256728313e-05	5.0671395996959714e-05	0.0006811037373384562	0.0	9.996728343451234e-05	0.0002513788871308797	0.0006915438023844429	0.00016919042382201166	1.667055646317474e-05	0.00017424914459510834	0.0001816860465116279	0.0012325465884214205	4.103461954068582e-05	0.0	1.2213591284381261e-05	6.430661393524324e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__None;g__None;s__	0.0	2.424977265838133e-05	0.0	0.0	7.986072289926368e-05	1.3807196310717145e-05	0.00020829958108639805	0.0	0.0	2.725166916473634e-05	3.213522502691325e-05	0.0	0.0	2.4219525781685195e-05	9.087934857682941e-06	0.0	0.00012447788442919975	0.0	0.00021671723402127163	0.00030097579520973263	0.0	0.0	6.83910325678097e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Enterobacteriales;o__Gammaproteobacteria;f__Enterobacteriaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.367820651356194e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Veillonellaceae;g__Dialister;s__	0.0	0.0	0.0	0.0	0.00028749860243734926	0.0	0.0	0.0	0.0	0.0	1.6067612513456625e-05	0.0	8.732099196646872e-05	0.0	0.0	0.0	0.0	1.409920198516764e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.664077385314378e-05	3.215330696762162e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Bacteroidaceae;g__Bacteroides;s__	2.781409061830724e-05	1.2124886329190664e-05	6.347795727933477e-05	5.6776244819167665e-05	0.0	2.761439262143429e-05	0.0	2.7258726199724685e-05	0.0	2.725166916473634e-05	0.0	1.6890465332319907e-05	1.7464198393293748e-05	0.00024219525781685194	1.8175869715365882e-05	1.4786993360639981e-05	1.383087604768886e-05	2.819840397033528e-05	0.0	4.75224939804841e-05	0.0	0.000128773524163432	0.00015046027164918136	2.9881966233378163e-05	2.4427182568762522e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	9.271363539435744e-06	0.0	0.0	2.8388122409583832e-05	0.0001756935903783801	1.3807196310717145e-05	0.0	0.0	0.0	2.725166916473634e-05	1.6067612513456625e-05	0.0	1.7464198393293748e-05	0.0003390733609435928	9.087934857682941e-06	0.0	1.383087604768886e-05	2.819840397033528e-05	0.0	1.5840831326828033e-05	0.0	5.518865321289943e-05	0.0	0.0	0.0	3.215330696762162e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiales;o__Verrucomicrobiae;f__Verrucomicrobiaceae;g__Akkermansia;s__	0.0	0.0	0.00022217285047767163	0.0	0.0	2.761439262143429e-05	9.257759159395467e-05	4.088808929958703e-05	1.6230077579770833e-05	0.0	0.0	0.0	6.985679357317499e-05	0.0	9.087934857682941e-06	1.4786993360639981e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.001176325760166327	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	1.3807196310717145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.367820651356194e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	2.3144397898488667e-05	0.0	4.8690232739312485e-05	0.0	0.0	0.0	0.0	0.0	9.087934857682941e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__None;o__Chloroplast;f__None;g__None;s__	3.7085454157742976e-05	0.0	0.0	0.0	0.0	0.0	4.6288795796977335e-05	0.00010903490479889874	0.0	0.0	3.213522502691325e-05	0.0	0.00019210618232623125	0.0	1.8175869715365882e-05	0.0	0.0	0.0	0.0	1.5840831326828033e-05	0.0	0.0	0.0	0.0	1.2213591284381261e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Family_XIII;g__Incertae_Sedis;s__	0.0	0.0	0.0	0.0	4.7916433739558206e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3975849731663684e-05	0.0	0.0	0.0	0.0	6.430661393524324e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Peptostreptococcaceae;g__Incertae_Sedis;s__	9.271363539435743e-05	0.0014307365868444985	0.00031738978639667375	0.0	1.5972144579852738e-05	9.665037417502002e-05	4.6288795796977335e-05	4.088808929958703e-05	9.738046547862497e-05	0.0	0.0	0.00010134279199391944	3.492839678658749e-05	0.0	2.726380457304882e-05	2.9573986721279963e-05	0.0005532350419075545	8.459521191100583e-05	0.0	0.0004118616144975288	1.3975849731663684e-05	0.0	6.83910325678097e-05	0.00016435081428357986	0.0002686990082563877	3.215330696762162e-05
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Butyricicoccus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7464198393293748e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001226642678987611	0.0	0.0	0.0	0.0	1.7464198393293748e-05	2.4219525781685195e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2213591284381261e-05	0.0
k__Bacteria;p__Proteobacteria;c__Burkholderiales;o__Betaproteobacteria;f__Comamonadaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Rikenellaceae;g__Alistipes;s__	0.0	2.424977265838133e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4219525781685195e-05	0.0	0.0	9.681613233382204e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Pseudomonadales;o__Gammaproteobacteria;f__Pseudomonadaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.383087604768886e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Xanthomonadales;o__Gammaproteobacteria;f__Xanthomonadaceae;g__Stenotrophomonas;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Clostridiaceae_1;g__Clostridium_SS1;s__	1.8542727078871488e-05	1.2124886329190664e-05	0.0	0.0	1.5972144579852738e-05	1.3807196310717145e-05	0.0	1.3629363099862344e-05	0.00012984062063816666	0.0	4.820283754036988e-05	5.0671395996959714e-05	0.0	0.0	9.087934857682941e-06	0.0	0.00011064700838151088	5.639680794067056e-05	0.0	0.0	1.3975849731663684e-05	0.0	0.0	5.976393246675631e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Enterobacteriales;o__Gammaproteobacteria;f__Enterobacteriaceae;g__None;s__	4.635681769717873e-05	0.0	0.0	0.0	0.00015972144579852736	0.0	0.0002777327747818641	1.3629363099862344e-05	1.6230077579770833e-05	0.0	0.00019281135016147952	0.002938940967823664	1.7464198393293748e-05	9.687810312674078e-05	2.726380457304882e-05	2.9573986721279963e-05	5.532350419075544e-05	4.2297605955502916e-05	0.0	4.75224939804841e-05	0.0	0.0	1.367820651356194e-05	0.0	2.4427182568762522e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Blautia;s__	0.0	1.2124886329190664e-05	0.0	0.0	0.0	5.522878524286858e-05	9.257759159395467e-05	2.7258726199724685e-05	4.8690232739312485e-05	0.0	1.6067612513456625e-05	0.0	3.492839678658749e-05	7.265857734505559e-05	9.087934857682941e-06	4.436098008191994e-05	5.532350419075544e-05	0.0	0.0	0.0	0.0	0.0	1.367820651356194e-05	0.0	1.2213591284381261e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Bacteroidaceae;g__Bacteroides;s__	9.271363539435744e-06	4.849954531676266e-05	0.0	0.0	0.0	0.0	6.943319369546602e-05	4.088808929958703e-05	4.8690232739312485e-05	5.450333832947268e-05	0.0	1.6890465332319907e-05	6.985679357317499e-05	0.0	0.0	1.4786993360639981e-05	0.0	0.0	3.334111292634948e-05	1.5840831326828033e-05	0.0	0.0006622638385547933	8.206923908137166e-05	0.0	1.2213591284381261e-05	0.0
k__Bacteria;p__Actinobacteria;c__Bifidobacteriales;o__Actinobacteria;f__Bifidobacteriaceae;g__Bifidobacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Enterobacteriales;o__Gammaproteobacteria;f__Enterobacteriaceae;g__Cedecea;s__	0.0001576131801704077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0671395996959714e-05	5.239259517988125e-05	0.0	9.087934857682941e-06	0.0	0.0	4.2297605955502916e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Bacteroidaceae;g__Bacteroides;s__	9.271363539435743e-05	6.062443164595332e-05	0.0	8.516436722875149e-05	0.0	8.284317786430287e-05	4.6288795796977335e-05	0.00043613961919559496	0.0	2.725166916473634e-05	8.033806256728313e-05	0.00010134279199391944	0.0	0.0015258301242461671	0.0002908139154458541	0.00016265692696703976	0.0	5.639680794067056e-05	1.667055646317474e-05	4.75224939804841e-05	0.00015373434704830054	0.000257547048326864	0.0003966679888932963	0.00011952786493351265	0.00023205823440324393	6.430661393524324e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	1.8542727078871488e-05	2.424977265838133e-05	0.0	0.0	4.7916433739558206e-05	5.522878524286858e-05	0.0003703103663758187	4.088808929958703e-05	0.00012984062063816666	0.0	0.0	0.0	3.492839678658749e-05	2.4219525781685195e-05	9.087934857682941e-06	0.0	2.766175209537772e-05	0.0	0.0	1.5840831326828033e-05	0.0	1.8396217737633138e-05	0.0	0.0	0.00010992232155943134	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__possible_genus_Sk018;s__	9.271363539435744e-06	2.424977265838133e-05	0.0	0.0	0.0	0.0	0.015205869419307056	4.088808929958703e-05	4.8690232739312485e-05	2.725166916473634e-05	0.00038562270032295904	0.0	0.0	0.0	2.726380457304882e-05	0.0	0.0047024978562142114	0.0	1.667055646317474e-05	0.0	0.0007407200357781753	3.6792435475266276e-05	1.367820651356194e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.00025032681556476507	3.637465898757199e-05	0.0001586948931983369	0.00022710497927667066	0.00023958216869779102	1.3807196310717145e-05	4.6288795796977335e-05	6.814681549931172e-05	0.00012984062063816666	0.0001907616841531544	0.00024101418770184938	0.0	3.492839678658749e-05	4.843905156337039e-05	0.00026355011087280533	0.0001922309136883197	6.915438023844431e-05	0.00012689281786650876	0.00021671723402127163	7.920415663414016e-05	0.00041927549194991054	0.00018396217737633145	0.0001914948911898672	0.0002689376961004034	0.0006961747032097317	0.0006430661393524326
k__Bacteria;p__Actinobacteria;c__Actinomycetales;o__Actinobacteria;f__Actinomycetaceae;g__Actinomyces;s__	0.0	0.0	0.0	0.0	1.5972144579852738e-05	1.3807196310717145e-05	0.0	0.0	0.0	0.0	1.6067612513456625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8396217737633138e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__None;o__Gammaproteobacteria;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Bifidobacteriales;o__Actinobacteria;f__Bifidobacteriaceae;g__Bifidobacterium;s__	0.0	3.637465898757199e-05	0.0	0.0	0.0	1.3807196310717145e-05	4.6288795796977335e-05	2.7258726199724685e-05	3.2460155159541666e-05	0.0	0.0	0.0	3.492839678658749e-05	0.0	9.087934857682941e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.367820651356194e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Enterobacteriales;o__Gammaproteobacteria;f__Enterobacteriaceae;g__None;s__	0.00019469863432815065	0.0	0.0	0.0	0.0	0.0	4.6288795796977335e-05	0.0	1.6230077579770833e-05	0.0	0.0007712454006459182	0.0037496833037750188	1.7464198393293748e-05	2.4219525781685195e-05	0.0	0.0	0.0	5.639680794067056e-05	0.0	1.5840831326828033e-05	5.5903398926654734e-05	0.0	1.367820651356194e-05	0.0	0.00021984464311886268	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Clostridiaceae_1;g__None;s__	1.8542727078871488e-05	1.2124886329190664e-05	0.0	0.0	0.0	4.142158893215144e-05	4.6288795796977335e-05	2.7258726199724685e-05	0.0004382120946538125	0.00013625834582368173	1.6067612513456625e-05	0.00013512372265855926	3.492839678658749e-05	0.0	4.5439674288414705e-05	0.0	0.00011064700838151088	0.0002678848377181852	0.0	3.1681662653656065e-05	2.7951699463327367e-05	0.0	4.103461954068582e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Cellulosilyticum;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Bacteroidaceae;g__Bacteroides;s__	0.0	2.424977265838133e-05	0.0	0.0	3.1944289159705475e-05	0.0	2.3144397898488667e-05	0.0	0.00016230077579770832	2.725166916473634e-05	1.6067612513456625e-05	0.0	3.492839678658749e-05	0.0005086100414153892	2.726380457304882e-05	0.0	0.0	0.0	1.667055646317474e-05	1.5840831326828033e-05	1.3975849731663684e-05	7.358487095053257e-05	1.367820651356194e-05	0.0	0.0	0.00012861322787048647
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	2.781409061830724e-05	0.0	0.0	2.8388122409583832e-05	1.5972144579852738e-05	0.0	2.3144397898488667e-05	6.814681549931172e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.8175869715365882e-05	0.0	2.766175209537772e-05	9.869441389617348e-05	1.667055646317474e-05	3.1681662653656065e-05	0.0	0.0	4.103461954068582e-05	1.4940983116689078e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Pasteurellales;o__Gammaproteobacteria;f__Pasteurellaceae;g__Actinobacillus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Bifidobacteriales;o__Actinobacteria;f__Bifidobacteriaceae;g__Bifidobacterium;s__	9.271363539435744e-06	0.00010912397696271596	0.0	0.0	0.0	2.761439262143429e-05	0.0	4.088808929958703e-05	0.00011361054305839582	0.0	0.0	1.6890465332319907e-05	0.0004016765630457562	0.0	1.8175869715365882e-05	0.0	0.0	1.409920198516764e-05	0.0	3.1681662653656065e-05	0.0	0.0	1.367820651356194e-05	0.0	6.10679564219063e-05	0.0
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__Lactobacillaceae;g__Lactobacillus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Porphyromonadaceae;g__Barnesiella;s__	0.00032449772388025113	0.0005213701121551986	9.521693591900212e-05	0.0021007210583092032	0.0007986072289926367	2.761439262143429e-05	0.0007637651306501263	0.0	0.0028564936540396665	0.0005722850524594633	3.213522502691325e-05	1.6890465332319907e-05	0.00013971358714634998	9.687810312674078e-05	8.179141371914646e-05	2.9573986721279963e-05	2.766175209537772e-05	0.0010715393508727406	0.00025005834694762113	0.004277024458243569	2.7951699463327367e-05	0.0	0.00023252951073055302	0.006439563723292993	0.003810640480726953	0.0011575190508343782
k__Bacteria;p__Actinobacteria;c__Bifidobacteriales;o__Actinobacteria;f__Bifidobacteriaceae;g__Bifidobacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	2.3144397898488667e-05	0.0	0.0	0.0	0.0	0.0	1.7464198393293748e-05	0.0	9.087934857682941e-06	0.0	1.383087604768886e-05	1.409920198516764e-05	0.0	1.5840831326828033e-05	0.0	0.0	0.0	2.9881966233378163e-05	1.2213591284381261e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Porphyromonadaceae;g__Parabacteroides;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.57474455949336e-05	0.0	0.0	3.215330696762162e-05
k__Bacteria;p__Proteobacteria;c__Pasteurellales;o__Gammaproteobacteria;f__Pasteurellaceae;g__Haemophilus;s__	0.0	1.2124886329190664e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.725166916473634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
